id,title,uri,Grading,Internal Comment,Number,Address,City,Postcode,Country,Email Address,About,Display Centre,Store Address,Publish Date,Sells Cladding,Sells Decking,Lat,Lng,Telephone Number,Telephone Number 2,Key Distributor,Premier Distributor,Approved Installer,Type of Installer/Distributor,Website
1025,Beers Timber & Building Supplies Kings Dock,/location/beers-timber-building-supplies-kings-dock,Gold,,3 Kings Dock Street,Kings Dock Street,Liverpool,L1 8JU,United Kingdom,lseddon@beersltd.co.uk,,Off,"3 Kings Dock Street
Kings Dock Street
Liverpool
L1 8JU
United Kingdom","Fri, 02/23/2024 - 09:15",Off,On,53.3981112,-2.9842679,0151 709 1000,,1,,,KEY Distributor,https://www.beersltd.co.uk
1026,Beers Timber & Building Supplies Wirral,/location/beers-timber-building-supplies-wirral,Gold,,Darlingtons Industrial Estate,Chester High Road,Gayton,CH60 3RZ,United Kingdom,adavies@beersltd.co.uk,"Beers Timber & Building Supplies is Merseyside's Leading Supplier of Timber and Building Materials, and the company has had a presence in Liverpool since 1916. Beers is an independent merchant, run by the fourth generation of the same family. Once one of 200 timber importers in the then thriving port, we are now one of only two remaining. We have succeeded by offering a first class service and by providing first class quality timber & building materials.",Off,"Darlingtons Industrial Estate
Chester High Road
Gayton
CH60 3RZ
United Kingdom","Thu, 02/22/2024 - 18:19",Off,On,53.318087,-3.077885,0151 342 6222,,1,1,,"KEY Distributor, Premier Distributor",https://www.beersltd.co.uk
1027,Building & Plumbing Supplies Ltd,/location/building-plumbing-supplies-ltd,Gold,,Units A & B,Bankside Trade Park,Cirencester,GL7 1YT,United Kingdom,,,Off,"Units A & B
Bankside Trade Park
Cirencester
GL7 1YT
United Kingdom","Thu, 02/22/2024 - 18:04",Off,On,51.7032531,-1.9612724,01285 700660,,1,,,KEY Distributor,
1028,Building & Plumbing Supplies Ltd,/location/building-plumbing-supplies-ltd,Gold,,Sigma Close,Shannon Way,Tewkesbury,GL20 8ND,United Kingdom,cmeadows@bandps.co.uk,,Off,"Sigma Close
Shannon Way
Tewkesbury
GL20 8ND
United Kingdom","Thu, 02/22/2024 - 18:04",Off,On,51.9994337,-2.1259636,01684 275545,,1,,,KEY Distributor,http://www.bpslifestyles.co.uk/
1029,EH Smith Castle Bromwich,/location/eh-smith-castle-bromwich,Gold,,286 Chester Road,Castle Bromwich,Birmingham,B36 0LB,United Kingdom,adam.elwell@ehsmith.co.uk,,Off,"286 Chester Road
Castle Bromwich
Birmingham
B36 0LB
United Kingdom","Thu, 02/22/2024 - 17:58",Off,On,52.5001177,-1.7600205,0121 713 7177,,1,,,KEY Distributor,http://www.ehsmith.co.uk
1030,EH Smith Harborne,/location/eh-smith-harborne,Gold,,36A Northfield Road,Harborne,Birmingham,B17 0SU,United Kingdom,marc.fearn@ehsmith.co.uk,,Off,"36A Northfield Road
Harborne
Birmingham
B17 0SU
United Kingdom","Thu, 02/22/2024 - 17:57",Off,On,52.4541203,-1.9662429,0121 713 7240,,1,,,KEY Distributor,http://www.ehsmith.co.uk
1031,EH Smith Longbridge,/location/eh-smith-longbridge,Gold,,The Cofton Centre,Groveley Lane,Longbridge,B31 4PT,United Kingdom,james.lodger@ehsmith.co.uk,,Off,"The Cofton Centre
Groveley Lane
Longbridge
B31 4PT
United Kingdom","Thu, 02/22/2024 - 17:58",Off,On,52.3848108,-1.9840879,0121 713 7230,,1,,,KEY Distributor,http://www.ehsmith.co.uk
1032,EH Smith Witham,/location/eh-smith-witham,Gold,,Forest Road,Forest Road,Witham,CM8 2PF,United Kingdom,robert.cook@ehsmith.co.uk,"With over 95 years experience in the construction industry EH Smith are well established as specialists in bricks, timber and general building materials. The wide range of stock and expertise, ranging from bricks and masonry through to timber, civils, tools and landscaping, makes EH Smith the one-stop-shop for the true trade professional and DIY enthusiast.",Off,"Forest Road
Forest Road
Witham
CM8 2PF
United Kingdom","Thu, 02/22/2024 - 18:19",Off,On,51.8117226,0.6449974,01376 519 113,,1,1,,"KEY Distributor, Premier Distributor",http://www.ehsmith.co.uk
1033,G H Brooks & Co Ltd,/location/g-h-brooks-co-ltd,Gold,Doesn't have 'Ltd'. ,"Crowtrees,",Summerbridge,Harrogate,HG3 4BT,United Kingdom,enquiries@ghbrooks.co.uk,,Off,"Crowtrees,
Summerbridge
Harrogate
HG3 4BT
United Kingdom","Fri, 02/23/2024 - 09:15",Off,On,54.0638109,-1.7033461,01423 780517,,1,,,KEY Distributor,http://ghbrooks.co.uk/
1034,G H Brooks Harrogate HG3,/location/g-h-brooks-harrogate-hg3,Gold,,Crowtrees,Summerbridge,Harrogate,HG3 4BT,United Kingdom,aforrester@ghbrooks.co.uk,,Off,"Crowtrees
Summerbridge
Harrogate
HG3 4BT
United Kingdom","Thu, 02/22/2024 - 18:13",Off,On,54.0638109,-1.7033461,01423 780517,,1,,,KEY Distributor,http://ghbrooks.co.uk/
1035,G H Brooks York,/location/g-h-brooks-york,Gold,,Fox Inn Farm,Easingwold Road,York,YO61 1LS,United Kingdom,ben@ghbrooks.co.uk,,Off,"Fox Inn Farm
Easingwold Road
York
YO61 1LS
United Kingdom","Thu, 02/22/2024 - 18:20",Off,On,54.1076889,-1.1376004,01347 810 001,,1,1,,"KEY Distributor, Premier Distributor",http://ghbrooks.co.uk/
1036,George Bence and Sons,/location/george-bence-and-sons,Gold,,Units 1-2 The Grafters,,Lower Slaughter,GL54 2EY,United Kingdom,bourtonsales@bence.co.uk,,Off,"Units 1-2 The Grafters
Lower Slaughter
GL54 2EY
United Kingdom","Thu, 02/22/2024 - 17:49",Off,On,51.9020822,-1.7485188,01451 414000,,1,,,KEY Distributor,https://www.bencebourton.co.uk
1037,Huws Gray Aberystwyth,/location/huws-gray-aberystwyth,Gold,,Station Yard,A487,Aberystwyth,SY24 5AT,United Kingdom,aberystwyth@huwsgray.co.uk,,Off,"Station Yard
A487
Aberystwyth
SY24 5AT
United Kingdom","Fri, 02/23/2024 - 08:29",Off,On,52.4399403,-4.0290606,01970 820026,,1,1,,"KEY Distributor, Premier Distributor",http://www.huwsgray.co.uk
1038,Huws Gray Amlwch,/location/huws-gray-amlwch,Gold,,Industrial Estate,Unnamed Road,Amlwch,LL68 9BQ,United Kingdom,amlwch@huwsgray.co.uk,,Off,"Industrial Estate
Unnamed Road
Amlwch
LL68 9BQ
United Kingdom","Thu, 02/22/2024 - 18:00",Off,On,53.4069579,-4.3509171,01407 831117,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1039,Huws Gray Bagging,/location/huws-gray-bagging,Gold,,Lon Graig,,Gaerwen,LL60 6HT,United Kingdom,bagging@huwsgray.co.uk,,Off,"Lon Graig
Gaerwen
LL60 6HT
United Kingdom","Fri, 02/23/2024 - 09:15",Off,On,53.2240173,-4.281763,01248 422042,,1,1,,"KEY Distributor, Premier Distributor",http://www.huwsgray.co.uk
1040,Huws Gray Bangor,/location/huws-gray-bangor,Gold,,Llandegai Industrial Estate,Unnamed Road,Bangor,LL57 4YH,United Kingdom,bangor@huwsgray.co.uk,,Off,"Llandegai Industrial Estate
Unnamed Road
Bangor
LL57 4YH
United Kingdom","Thu, 02/22/2024 - 18:00",Off,On,53.2179683,-4.1115194,01248 362247,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1041,Huws Gray Blaenau Ffestiniog,/location/huws-gray-blaenau-ffestiniog,Gold,,Llwyn Gell Industrial Estate,,Blaenau Ffestiniog,LL41 3NE,United Kingdom,blaenaumanager@huwsgray.co.uk,,Off,"Llwyn Gell Industrial Estate
Blaenau Ffestiniog
LL41 3NE
United Kingdom","Thu, 02/22/2024 - 18:00",Off,On,52.996038,-3.94349,01766 830 621,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1042,Huws Gray Bolton,/location/huws-gray-bolton,Gold,,Firwood Works,Thicketford Road,Bolton,BL2 3TR,United Kingdom,bolton@huwsgray.co.uk,,Off,"Firwood Works
Thicketford Road
Bolton
BL2 3TR
United Kingdom","Fri, 02/23/2024 - 09:27",Off,On,53.5946175,-2.4023549,01204 594323,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1043,"Huws Gray Bradford, Parkside","/location/huws-gray-bradford,-parkside",Gold,,Woodroyd Works,Parkside Road,Yorkshire,BD5 8DY,United Kingdom,bradfordmanager@huwsgray.co.uk,,Off,"Woodroyd Works
Parkside Road
Yorkshire
BD5 8DY
United Kingdom","Fri, 02/23/2024 - 09:27",Off,On,53.7742494,-1.7565885,01274 726 254,,1,,,KEY Distributor,https://www.huwsgray.co.uk/
1044,"Huws Gray Bradford, Valley","/location/huws-gray-bradford,-valley",Gold,,Valley House,Valley Road,Bradford,BD1 4RY,United Kingdom,bradfordvalleymanager@huwsgray.co.uk,,Off,"Valley House
Valley Road
Bradford
BD1 4RY
United Kingdom","Fri, 02/23/2024 - 09:27",Off,On,53.8057166,-1.7546137,01274 727 528,,1,,,KEY Distributor,https://www.huwsgray.co.uk/
1045,Huws Gray Burnley,/location/huws-gray-burnley,Gold,,Eastham Place,Yorkshire Street,Burnley,BB11 3DA,United Kingdom,burnleymanager@huwsgray.co.uk,,Off,"Eastham Place
Yorkshire Street
Burnley
BB11 3DA
United Kingdom","Fri, 02/23/2024 - 09:27",Off,On,53.7890459,-2.235835,01282 220 229,,1,,,KEY Distributor,https://www.huwsgray.co.uk/
1046,Huws Gray Burscough,/location/huws-gray-burscough,Gold,,Unit 2 Tollgate Crescent,Burscough Industrial Estate,,L40 8LT,United Kingdom,burscough@huwsgray.co.uk,,Off,"Unit 2 Tollgate Crescent
Burscough Industrial Estate
L40 8LT
United Kingdom","Fri, 02/23/2024 - 09:25",Off,On,41.4775342,-87.8400811,01704 896262,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1047,Huws Gray Caernarfon,/location/huws-gray-caernarfon,Gold,,Bank Quay,Snowdon Ranger Path,Caernarfon,LL55 1SS,United Kingdom,caernarfon@huwsgray.co.uk,,Off,"Bank Quay
Snowdon Ranger Path
Caernarfon
LL55 1SS
United Kingdom","Thu, 02/22/2024 - 18:00",Off,On,53.0828253,-4.1039487,01286 672736,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1048,Huws Gray Ellesmere Port,/location/huws-gray-ellesmere-port,Gold,,Unit 1 Mill Lane Industrial Estate,Stanney Mill Road,Ellesmere Port,CH2 4HX,United Kingdom,ellesmereport@huwsgray.co.uk,,Off,"Unit 1 Mill Lane Industrial Estate
Stanney Mill Road
Ellesmere Port
CH2 4HX
United Kingdom","Thu, 02/22/2024 - 17:58",Off,On,53.2684102,-2.8769418,01513 567582,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1049,Huws Gray Gaerwen,/location/huws-gray-gaerwen,Gold,,Lon Groes,Gaerwen Industrial Estate,Gaerwen,LL60 6HR,United Kingdom,gaerwen@huwsgray.co.uk,,Off,"Lon Groes
Gaerwen Industrial Estate
Gaerwen
LL60 6HR
United Kingdom","Thu, 02/22/2024 - 18:00",Off,On,53.2211844,-4.2836797,01248 421956,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1050,Huws Gray Hay-on-Wye,/location/huws-gray-hay-on-wye,Gold,,Hereford Road,B4350,Hay-on-Wye,HR3 5EW,United Kingdom,hay@huwsgray.co.uk,,Off,"Hereford Road
B4350
Hay-on-Wye
HR3 5EW
United Kingdom","Thu, 02/22/2024 - 18:02",Off,On,52.084954,-3.1183774,01497 820644,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1051,"Huws Gray Headingley, Leeds","/location/huws-gray-headingley,-leeds",Gold,,170 Cardigan Road,Burley,Leeds,LS6 1LL,United Kingdom,leedsheadingley@huwsgray.co.uk,,Off,"170 Cardigan Road
Burley
Leeds
LS6 1LL
United Kingdom","Fri, 02/23/2024 - 09:27",Off,On,53.8100658,-1.5753878,0113 278 9171,,1,,,KEY Distributor,https://www.huwsgray.co.uk/
1052,Huws Gray Heckmondwike,/location/huws-gray-heckmondwike,Gold,,Huws Grey,Walkley Lane,Heckmondwike,WF16 0PG,United Kingdom,heckmondwike@huwsgray.co.uk,,Off,"Huws Grey
Walkley Lane
Heckmondwike
WF16 0PG
United Kingdom","Thu, 02/22/2024 - 18:14",Off,On,53.7014369,-1.6653039,01924 400052,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1053,Huws Gray Heswall,/location/huws-gray-heswall,Gold,,8 Berwyn Drive,Berwyn Drive,Heswall,CH61 6UD,United Kingdom,,,Off,"8 Berwyn Drive
Berwyn Drive
Heswall
CH61 6UD
United Kingdom","Thu, 02/22/2024 - 17:58",Off,On,53.3377229,-3.0976182,0151 3429 000,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1054,Huws Gray Horbury Bridge,/location/huws-gray-horbury-bridge,Gold,,The Old Mill Stoneyard,Bridge Road,Horbury Bridge,WF4 5PP,United Kingdom,horburybridge@huwsgray.co.uk,,Off,"The Old Mill Stoneyard
Bridge Road
Horbury Bridge
WF4 5PP
United Kingdom","Fri, 02/23/2024 - 09:27",Off,On,53.6581323,-1.5772784,01924 273033,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1055,Huws Gray Lancaster,/location/huws-gray-lancaster,Gold,,Huws Grey,Low Bentham Road,Bentham,LA2 7BS,United Kingdom,bentham@huwsgray.co.uk,,Off,"Huws Grey
Low Bentham Road
Bentham
LA2 7BS
United Kingdom","Fri, 02/23/2024 - 09:27",Off,On,54.119421,-2.529605,01524 261 229,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1056,Huws Gray Llanidloes,/location/huws-gray-llanidloes,Gold,,Eastgate Street,Eastgate Street,Llanidloes,SY18 6HD,United Kingdom,llanidloes@huwsgray.co.uk,,Off,"Eastgate Street
Eastgate Street
Llanidloes
SY18 6HD
United Kingdom","Thu, 02/22/2024 - 18:06",Off,On,52.4521129,-3.5394803,01686 413225,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1057,Huws Gray Llay,/location/huws-gray-llay,Gold,,Llay Road,Llay Road,Llay,LL12 0TL,United Kingdom,llay@huwsgray.co.uk,,Off,"Llay Road
Llay Road
Llay
LL12 0TL
United Kingdom","Thu, 02/22/2024 - 18:00",Off,On,53.097224,-3.0091806,01978 855000,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1058,Huws Gray Ltd,/location/huws-gray-ltd-1,Gold,,New Road,New Road,Ludlow,SY8 2LS,United Kingdom,ludlow@huwsgray.co.uk,,Off,"New Road
New Road
Ludlow
SY8 2LS
United Kingdom","Thu, 02/22/2024 - 18:06",Off,On,52.3742787,-2.7178224,01584 875538,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1059,Huws Gray Ltd,/location/huws-gray-ltd-2,Gold,,March Way Battlefield Enterprise Park,,Shrewsbury,SY1 3JE,United Kingdom,shrewsburybattlefield@huwsgray.co.uk,,Off,"March Way Battlefield Enterprise Park
Shrewsbury
SY1 3JE
United Kingdom","Thu, 02/22/2024 - 18:06",Off,On,52.7431232,-2.736565,01743 457980,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1060,Huws Gray Ltd,/location/huws-gray-ltd-3,Gold,,The Bridge Yard,Alfreton Road,Derby,DE21 4AF,United Kingdom,derby@huwsgray.co.uk,,Off,"The Bridge Yard
Alfreton Road
Derby
DE21 4AF
United Kingdom","Thu, 02/22/2024 - 17:59",Off,On,52.9397395,-1.467502,01332 366046,,1,,,KEY Distributor,http://www.huwsgray.co.uk
1061,Huws Gray Ltd,/location/huws-gray-ltd-4,Gold,,Warerloo Road Industrial Estate,Waterloo Road,Llandrindod Wells,LD1 6BH,United Kingdom,llandrindod@huwsgray.co.uk,,Off,"Warerloo Road Industrial Estate
Waterloo Road
Llandrindod Wells
LD1 6BH
United Kingdom","Thu, 02/22/2024 - 18:02",Off,On,52.2455444,-3.3796029,01597 824567,,1,,,KEY Distributor,http://www.huwsgray.co.uk
